Nama Toko,Kode Makanan,Kode Makanan ,Nama Makanan,Kode + Nama Makanan ,Add Ons,Description ,Harga,Open Link,Wishlist,Photos,Step,Format Pemesanan
The Fruity,TF06,TF06 ,Stamina Booster ,TF06 Stamina Booster ,,"(mung bean, banana, avocado)",Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF07,TF07 ,Immune Booster ,TF07 Immune Booster ,,"(Dragon Fruit, Soursop Mixture)",Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF08,TF08 ,Pleasure Booster ,TF08 Pleasure Booster ,,"(Durian, avocado, coffee)",Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF09,TF09 ,Memory Booster ,TF09 Memory Booster ,,"(Blackberry, Lychee, Ice Cream)",Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF10,TF10 ,Anti Stress Booster ,TF10 Anti Stress Booster ,,"(Ice Cream, Lychee, Strawberry)",Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF11,TF11 ,Anti-Aging Green Drink ,TF11 Anti-Aging Green Drink ,,"(Pak Choi, kiwi, lemon, Starfruit)",Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF12,TF12 ,Anti-Cholesterol Green Drink ,TF12 Anti-Cholesterol Green Drink ,,"(Caisim, Starfruit, kiwi, pineapple )",Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF13,TF13 ,Delightful Melon,TF13 Delightful Melon,,,Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF14,TF14 ,Delightful Mango,TF14 Delightful Mango,,,Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF15,TF15 ,Delightful Soursop,TF15 Delightful Soursop,,,Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF16,TF16 ,Avoplus Chocolate ,TF16 Avoplus Chocolate ,,"(Avocado, Chocolate)",Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF17,TF17 ,Vanila Wildberries ,TF17 Vanila Wildberries ,,(Fruit Berries Drink),Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF18,TF18 ,Mangolicious ,TF18 Mangolicious ,,(Mango Lovers),Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF19,TF19 ,Ice Melon Tea,TF19 Ice Melon Tea,,,Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF20,TF20 ,Berry Berry,TF20 Berry Berry,,,Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF21,TF21 ,Healthy Summer Tropical ,TF21 Healthy Summer Tropical ,,"(Pineapple, mango)",Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF22,TF22 ,Healthy Dragon ,TF22 Healthy Dragon ,,"(Dragon Fruit, Apple)",Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF23,TF23 ,Banana Berry Mix ,TF23 Banana Berry Mix ,,"(Banana, Strawberry)",R : Rp. 19.000 / L:Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF24,TF24 ,Black Sensation ,TF24 Black Sensation ,,"(Blackberry, sunkist, mango)",R : Rp. 19.000 / L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF25,TF25 ,Black Boombuster ,TF25 Black Boombuster ,,"(Blackberry, Strawberry)",R : Rp. 19.000 / L:Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF26,TF26 ,Sunshine Tropical ,TF26 Sunshine Tropical ,,"(Strawberry, mango, sunkist)",R : Rp. 19.000 / L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF27,TF27 ,Cool Lychee,TF27 Cool Lychee,,"(Lychee, watermelon)",R : Rp. 19.000 / L:Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF28,TF28 ,Avocado,TF28 Avocado,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF29,TF29 ,Starfruit,TF29 Starfruit,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF30,TF30 ,Guava,TF30 Guava,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF31,TF31 ,Kiwi,TF31 Kiwi,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF32,TF32 ,Melon,TF32 Melon,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF33,TF33 ,Soursop,TF33 Soursop,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF34,TF34 ,Grape,TF34 Grape,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF35,TF35 ,Blackberry,TF35 Blackberry,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF36,TF36 ,Mung Beans,TF36 Mung Beans,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF37,TF37 ,Lychee,TF37 Lychee,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF38,TF38 ,Pineapple,TF38 Pineapple,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF39,TF39 ,Banana,TF39 Banana,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF40,TF40 ,Strawberry,TF40 Strawberry,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF41,TF41 ,Apple,TF41 Apple,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF42,TF42 ,Dragon Fruit,TF42 Dragon Fruit,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF43,TF43 ,Mango,TF43 Mango,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF44,TF44 ,Watermelon,TF44 Watermelon,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF45,TF45 ,Sunkist,TF45 Sunkist,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF46,TF46 ,Tomato,TF46 Tomato,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF47,TF47 ,Carrot,TF47 Carrot,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
The Fruity,TF48,TF48 ,Durian,TF48 Durian,,,S: Rp. 16.000/ R: Rp. 19.000/ L: Rp. 24.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Warung Kita,WK01,WK01 ,Paket Nasi Ikan Nila Bakar/ Sambal Dabu,WK01 Paket Nasi Ikan Nila Bakar/ Sambal Dabu,,,Rp. 28.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Warung Kita,WK02,WK02 ,Paket Nasi Ikan Bawal Bakar/Sambel Dabu,WK02 Paket Nasi Ikan Bawal Bakar/Sambel Dabu,,,Rp. 28.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Warung Kita,WK03,WK03 ,Paket Nasi Ayam Bakar,WK03 Paket Nasi Ayam Bakar,,,Rp. 28.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Warung Kita,WK04,WK04 ,Paket Nasi Ayam Bakar Sambal Dabu,WK04 Paket Nasi Ayam Bakar Sambal Dabu,,,Rp. 28.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Warung Kita,WK05,WK05 ,Ikan/Ayam Alacart Bakar ,WK05 Ikan/Ayam Alacart Bakar ,,Sambal+Lalapan,Rp. 21.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Warung Kita,WK06,WK06 ,Gurame Bakar Sambal Dabu2 (450gr),WK06 Gurame Bakar Sambal Dabu2 (450gr),,Tanpa Nasi,Rp. 63.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Warung Kita,WK07,WK07 ,Sate Ayam Tanpa Lemak,WK07 Sate Ayam Tanpa Lemak,,Dengan Nasi,Rp. 37.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Warung Kita,WK08,WK08 ,Sate Ayam (10tusuk),WK08 Sate Ayam (10tusuk),,Tanpa Nasi,,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Warung Kita,WK09,WK09 ,Paket Nasi Goreng Nila Sambel Terasi/ Sambel Dabu2,WK09 Paket Nasi Goreng Nila Sambel Terasi/ Sambel Dabu2,,,Rp. 28.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Warung Kita,WK10,WK10 ,Paket Nasi Bawal Goreng Sambel Terasi/Sambel dabu2,WK10 Paket Nasi Bawal Goreng Sambel Terasi/Sambel dabu2,,,Rp. 28.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Warung Kita,WK11,WK11 ,Gurame Goreng Sambel Dabu (450gr),WK11 Gurame Goreng Sambel Dabu (450gr),,Tanpa Nasi,Rp. 63.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
